########################################
# Annotation Metadata
########################################

Campaign Name: Aramco switches
Video Name: 24-DEC-25-10:42:11:AM_4.avi

URL (Original): http://192.168.18.33:3000/originals/24-DEC-25-10:42:11:AM_4-694b85a2c03ba603fd316ff6.avi
URL (Web): http://192.168.18.33:3000/videos/24-DEC-25-10:42:11:AM_4-694b85a2c03ba603fd316ff6.mp4

FPS: 20
Total Frames: 3414

Start Frames: 1

End Frames: 3414

Total Frames Trimmed Version: 3414

Export Date: 2026-02-09T13:00:48.048Z

########################################
# Annotations (Format: FrameNo:{verb},{noun},{state},{visibility})
########################################

881:bg,bg,in_process,visible
882:bg,bg,in_process,visible
883:bg,bg,in_process,visible
884:bg,bg,in_process,visible
885:bg,bg,in_process,visible
886:bg,bg,in_process,visible
887:bg,bg,in_process,visible
888:bg,bg,in_process,visible
889:bg,bg,in_process,visible
890:bg,bg,in_process,visible
891:bg,bg,in_process,visible
892:bg,bg,in_process,visible
893:bg,bg,in_process,visible
894:bg,bg,in_process,visible
895:bg,bg,in_process,visible
896:bg,bg,in_process,visible
897:bg,bg,in_process,visible
898:bg,bg,in_process,visible
899:bg,bg,in_process,visible
900:bg,bg,in_process,visible
901:bg,bg,in_process,visible
902:bg,bg,in_process,visible
903:bg,bg,in_process,visible
904:bg,bg,in_process,visible
905:bg,bg,in_process,visible
906:bg,bg,in_process,visible
907:bg,bg,in_process,visible
908:bg,bg,in_process,visible
909:bg,bg,in_process,visible
910:bg,bg,in_process,visible
911:bg,bg,in_process,visible
912:bg,bg,in_process,visible
913:bg,bg,in_process,visible
914:bg,bg,in_process,visible
915:bg,bg,in_process,visible
916:bg,bg,in_process,visible
917:bg,bg,in_process,visible
918:bg,bg,in_process,visible
919:bg,bg,in_process,visible
920:bg,bg,in_process,visible
921:bg,bg,in_process,visible
922:bg,bg,in_process,visible
923:bg,bg,in_process,visible
924:bg,bg,in_process,visible
925:bg,bg,in_process,visible
926:bg,bg,in_process,visible
927:bg,bg,in_process,visible
928:bg,bg,in_process,visible
929:bg,bg,in_process,visible
930:bg,bg,in_process,visible
931:bg,bg,in_process,visible
932:bg,bg,in_process,visible
933:bg,bg,in_process,visible
934:bg,bg,in_process,visible
935:bg,bg,in_process,visible
936:bg,bg,in_process,visible
937:bg,bg,in_process,visible
938:bg,bg,in_process,visible
939:bg,bg,in_process,visible
940:bg,bg,in_process,visible
941:bg,bg,in_process,visible
942:bg,bg,in_process,visible
943:bg,bg,in_process,visible
944:bg,bg,in_process,visible
945:bg,bg,in_process,visible
946:bg,bg,in_process,visible
947:bg,bg,in_process,visible
948:bg,bg,in_process,visible
949:bg,bg,in_process,visible
950:bg,bg,in_process,visible
951:bg,bg,in_process,visible
952:bg,bg,in_process,visible
953:bg,bg,in_process,visible
954:bg,bg,in_process,visible
955:bg,bg,in_process,visible
956:bg,bg,in_process,visible
957:bg,bg,in_process,visible
958:bg,bg,in_process,visible
959:switch,01_in_process,in_process,visible
960:switch,01_in_process,in_process,visible
961:switch,01_in_process,in_process,visible
962:switch,01_in_process,in_process,visible
963:switch,01_in_process,in_process,visible
964:switch,01_in_process,in_process,visible
965:switch,01_in_process,in_process,visible
966:switch,01_in_process,in_process,visible
967:switch,01_in_process,in_process,visible
968:switch,01_in_process,in_process,visible
969:switch,01_in_process,in_process,visible
970:switch,01_in_process,in_process,visible
971:switch,01_in_process,in_process,visible
972:switch,01_in_process,in_process,visible
973:switch,01_in_process,in_process,visible
974:switch,01_in_process,in_process,visible
975:switch,01_in_process,in_process,visible
976:switch,01_in_process,in_process,visible
977:switch,01_in_process,in_process,visible
978:switch,01_in_process,in_process,visible
979:switch,01_in_process,in_process,visible
980:switch,01_in_process,in_process,visible
981:switch,01_in_process,in_process,visible
982:bg,bg,in_process,visible
983:bg,bg,in_process,visible
984:bg,bg,in_process,visible
985:bg,bg,in_process,visible
986:bg,bg,in_process,visible
987:bg,bg,in_process,visible
988:bg,bg,in_process,visible
989:bg,bg,in_process,visible
990:bg,bg,in_process,visible
991:bg,bg,in_process,visible
992:bg,bg,in_process,visible
993:bg,bg,in_process,visible
994:bg,bg,in_process,visible
995:bg,bg,in_process,visible
996:bg,bg,in_process,visible
997:bg,bg,in_process,visible
998:bg,bg,in_process,visible
999:bg,bg,in_process,visible
1000:bg,bg,in_process,visible
1001:bg,bg,in_process,visible
1002:bg,bg,in_process,visible
1003:bg,bg,in_process,visible
1004:bg,bg,in_process,visible
1005:bg,bg,in_process,visible
1006:bg,bg,in_process,visible
1007:bg,bg,in_process,visible
1008:switch,01_in_process,in_process,visible
1009:switch,01_in_process,in_process,visible
1010:switch,01_in_process,in_process,visible
1011:switch,01_in_process,in_process,visible
1012:switch,01_in_process,in_process,visible
1013:switch,01_in_process,in_process,visible
1014:switch,01_in_process,in_process,visible
1015:switch,01_in_process,in_process,visible
1016:switch,01_in_process,in_process,visible
1017:switch,01_in_process,in_process,visible
1018:switch,01_in_process,in_process,visible
1019:switch,01_in_process,in_process,visible
1020:switch,01_in_process,in_process,visible
1021:switch,01_in_process,in_process,visible
1022:switch,01_in_process,in_process,visible
1023:switch,01_in_process,in_process,not_visible
1024:switch,01_in_process,in_process,not_visible
1025:switch,01_in_process,in_process,not_visible
1026:bg,bg,in_process,visible
1027:bg,bg,in_process,visible
1028:bg,bg,in_process,visible
1029:bg,bg,in_process,visible
1030:bg,bg,in_process,visible
1031:bg,bg,in_process,visible
1032:bg,bg,in_process,visible
1033:bg,bg,in_process,visible
1034:bg,bg,in_process,visible
1035:bg,bg,in_process,visible
1036:bg,bg,in_process,visible
1037:bg,bg,in_process,visible
1038:bg,bg,in_process,visible
1039:bg,bg,in_process,visible
1040:bg,bg,in_process,visible
1041:bg,bg,in_process,visible
1042:bg,bg,in_process,visible
1043:bg,bg,in_process,visible
1044:bg,bg,in_process,visible
1045:bg,bg,in_process,visible
1046:switch,01_in_process,in_process,visible
1047:switch,01_in_process,in_process,visible
1048:switch,01_in_process,in_process,visible
1049:switch,01_in_process,in_process,visible
1050:switch,01_in_process,in_process,visible
1051:switch,01_in_process,in_process,visible
1052:switch,01_in_process,in_process,visible
1053:switch,01_in_process,in_process,visible
1054:switch,01_in_process,in_process,visible
1055:switch,01_in_process,in_process,visible
1056:switch,01_in_process,in_process,visible
1057:switch,01_in_process,in_process,visible
1058:switch,01_in_process,in_process,visible
1059:switch,01_in_process,in_process,visible
1060:switch,01_in_process,in_process,visible
1061:switch,01_in_process,in_process,visible
1062:switch,01_in_process,in_process,visible
1063:switch,01_in_process,in_process,visible
1064:switch,01_in_process,in_process,visible
1065:switch,01_in_process,in_process,visible
1066:switch,01_in_process,in_process,visible
1067:switch,01_in_process,in_process,visible
1068:switch,01_on,in_process,visible
1069:switch,01_on,in_process,visible
1070:switch,01_on,in_process,visible
1071:switch,01_on,in_process,visible
1072:switch,01_on,in_process,visible
1073:switch,01_on,in_process,visible
1074:switch,01_on,in_process,visible
1075:switch,01_on,in_process,visible
1076:switch,01_on,in_process,visible
1077:switch,01_on,in_process,visible
1078:switch,01_on,in_process,visible
1079:switch,01_on,completed,visible
1080:switch,01_on,completed,visible
1081:switch,01_on,completed,visible
1082:switch,01_on,completed,visible
1083:switch,01_on,completed,visible
1084:bg,bg,in_process,visible
1085:bg,bg,in_process,visible
1086:bg,bg,in_process,visible
1087:bg,bg,in_process,visible
1088:bg,bg,in_process,visible
1089:bg,bg,in_process,visible
1090:bg,bg,in_process,visible
1091:bg,bg,in_process,visible
1092:bg,bg,in_process,visible
1093:bg,bg,in_process,visible
1094:bg,bg,in_process,visible
1095:bg,bg,in_process,visible
1096:bg,bg,in_process,visible
1097:bg,bg,in_process,visible
1098:bg,bg,in_process,visible
1099:bg,bg,in_process,visible
1100:bg,bg,in_process,visible
1101:bg,bg,in_process,visible
1102:bg,bg,in_process,visible
1103:bg,bg,in_process,visible
1104:bg,bg,in_process,visible
1105:bg,bg,in_process,visible
1106:bg,bg,in_process,visible
1107:bg,bg,in_process,visible
1108:bg,bg,in_process,visible
1109:bg,bg,in_process,visible
1110:bg,bg,in_process,visible
1111:bg,bg,in_process,visible
1112:bg,bg,in_process,visible
1113:bg,bg,in_process,visible
1114:bg,bg,in_process,visible
1115:bg,bg,in_process,visible
1116:bg,bg,in_process,visible
1117:bg,bg,in_process,visible
1118:bg,bg,in_process,visible
1119:bg,bg,in_process,visible
1120:bg,bg,in_process,visible
1121:bg,bg,in_process,visible
1122:bg,bg,in_process,visible
1123:bg,bg,in_process,visible
1124:bg,bg,in_process,visible
1125:bg,bg,in_process,visible
1126:bg,bg,in_process,visible
1127:bg,bg,in_process,visible
1128:bg,bg,in_process,visible
1129:bg,bg,in_process,visible
1130:bg,bg,in_process,visible
1131:bg,bg,in_process,visible
1132:bg,bg,in_process,visible
1133:bg,bg,in_process,visible
1134:bg,bg,in_process,visible
1135:bg,bg,in_process,visible
1136:bg,bg,in_process,visible
1137:bg,bg,in_process,visible
1138:bg,bg,in_process,visible
1139:bg,bg,in_process,visible
1140:bg,bg,in_process,visible
1141:bg,bg,in_process,visible
1142:bg,bg,in_process,visible
1143:bg,bg,in_process,visible
1144:bg,bg,in_process,visible
1145:bg,bg,in_process,visible
1146:bg,bg,in_process,visible
1147:bg,bg,in_process,visible
1148:bg,bg,in_process,visible
1149:bg,bg,in_process,visible
1150:bg,bg,in_process,visible
1151:bg,bg,in_process,visible
1152:bg,bg,in_process,visible
1153:bg,bg,in_process,visible
1154:bg,bg,in_process,visible
1155:bg,bg,in_process,visible
1156:bg,bg,in_process,visible
1157:bg,bg,in_process,visible
1158:bg,bg,in_process,visible
1159:bg,bg,in_process,visible
1160:bg,bg,in_process,visible
1161:bg,bg,in_process,visible
1162:bg,bg,in_process,visible
1163:bg,bg,in_process,visible
1164:bg,bg,in_process,visible
1165:bg,bg,in_process,visible
1166:bg,bg,in_process,visible
1167:bg,bg,in_process,visible
1168:bg,bg,in_process,visible
1169:bg,bg,in_process,visible
1170:bg,bg,in_process,visible
1171:bg,bg,in_process,visible
1172:bg,bg,in_process,visible
1173:bg,bg,in_process,visible
1174:bg,bg,in_process,visible
1175:bg,bg,in_process,visible
1176:bg,bg,in_process,visible
1177:bg,bg,in_process,visible
1178:bg,bg,in_process,visible
1179:bg,bg,in_process,visible
1180:bg,bg,in_process,visible
1181:bg,bg,in_process,visible
1182:bg,bg,in_process,visible
1183:bg,bg,in_process,visible
1184:bg,bg,in_process,visible
1185:bg,bg,in_process,visible
1186:bg,bg,in_process,visible
1187:bg,bg,in_process,visible
1188:bg,bg,in_process,visible
1189:bg,bg,in_process,visible
1190:bg,bg,in_process,visible
1191:bg,bg,in_process,visible
1192:bg,bg,in_process,visible
1193:bg,bg,in_process,visible
1194:bg,bg,in_process,visible
1195:bg,bg,in_process,visible
1196:bg,bg,in_process,visible
1197:bg,bg,in_process,visible
1198:bg,bg,in_process,visible
1199:bg,bg,in_process,visible
1200:bg,bg,in_process,visible
1201:bg,bg,in_process,visible
1202:bg,bg,in_process,visible
1203:bg,bg,in_process,visible
1204:bg,bg,in_process,visible
1205:bg,bg,in_process,visible
1206:bg,bg,in_process,visible
1207:bg,bg,in_process,visible
1208:bg,bg,in_process,visible
1209:bg,bg,in_process,visible
1210:bg,bg,in_process,visible
1211:bg,bg,in_process,visible
1212:bg,bg,in_process,visible
1213:bg,bg,in_process,visible
1214:bg,bg,in_process,visible
1215:bg,bg,in_process,visible
1216:bg,bg,in_process,visible
1217:bg,bg,in_process,visible
1218:bg,bg,in_process,visible
1219:bg,bg,in_process,visible
1220:bg,bg,in_process,visible
1221:bg,bg,in_process,visible
1222:bg,bg,in_process,visible
1223:bg,bg,in_process,visible
1224:bg,bg,in_process,visible
1225:bg,bg,in_process,visible
1226:bg,bg,in_process,visible
1227:bg,bg,in_process,visible
1228:bg,bg,in_process,visible
1229:bg,bg,in_process,visible
1230:bg,bg,in_process,visible
1231:bg,bg,in_process,visible
1232:bg,bg,in_process,visible
1233:bg,bg,in_process,visible
1234:bg,bg,in_process,visible
1235:bg,bg,in_process,visible
1236:bg,bg,in_process,visible
1237:bg,bg,in_process,visible
1238:bg,bg,in_process,visible
1239:bg,bg,in_process,visible
1240:bg,bg,in_process,visible
1241:bg,bg,in_process,visible
1242:bg,bg,in_process,visible
1243:bg,bg,in_process,visible
1244:bg,bg,in_process,visible
1245:bg,bg,in_process,visible
1246:bg,bg,in_process,visible
1247:bg,bg,in_process,visible
1248:bg,bg,in_process,visible
1249:bg,bg,in_process,visible
1250:bg,bg,in_process,visible
1251:bg,bg,in_process,visible
1252:bg,bg,in_process,visible
1253:bg,bg,in_process,visible
1254:bg,bg,in_process,visible
1255:bg,bg,in_process,visible
1256:bg,bg,in_process,visible
1257:bg,bg,in_process,visible
1258:bg,bg,in_process,visible
1259:bg,bg,in_process,visible
1260:bg,bg,in_process,visible
1261:bg,bg,in_process,visible
1262:bg,bg,in_process,visible
1263:bg,bg,in_process,visible
1264:bg,bg,in_process,visible
1265:bg,bg,in_process,visible
1266:bg,bg,in_process,visible
1267:bg,bg,in_process,visible
1268:bg,bg,in_process,visible
1269:bg,bg,in_process,visible
1270:bg,bg,in_process,visible
1271:bg,bg,in_process,visible
1272:bg,bg,in_process,visible
1273:bg,bg,in_process,visible
1274:bg,bg,in_process,visible
1275:bg,bg,in_process,visible
1276:bg,bg,in_process,visible
1277:bg,bg,in_process,visible
1278:bg,bg,in_process,visible
1279:bg,bg,in_process,visible
1280:bg,bg,in_process,visible
1281:bg,bg,in_process,visible
1282:bg,bg,in_process,visible
1283:bg,bg,in_process,visible
1284:bg,bg,in_process,visible
1285:bg,bg,in_process,visible
1286:bg,bg,in_process,visible
1287:bg,bg,in_process,visible
1288:bg,bg,in_process,visible
1289:bg,bg,in_process,visible
1290:bg,bg,in_process,visible
1291:bg,bg,in_process,visible
1292:bg,bg,in_process,visible
1293:bg,bg,in_process,visible
1294:bg,bg,in_process,visible
1295:bg,bg,in_process,visible
1296:bg,bg,in_process,visible
1297:bg,bg,in_process,visible
1298:bg,bg,in_process,visible
1299:bg,bg,in_process,visible
1300:bg,bg,in_process,visible
1301:bg,bg,in_process,visible
1302:bg,bg,in_process,visible
1303:bg,bg,in_process,visible
1304:bg,bg,in_process,visible
1305:bg,bg,in_process,visible
1306:bg,bg,in_process,visible
1307:bg,bg,in_process,visible
1308:bg,bg,in_process,visible
1309:bg,bg,in_process,visible
1310:bg,bg,in_process,visible
1311:bg,bg,in_process,visible
1312:bg,bg,in_process,visible
1313:bg,bg,in_process,visible
1314:bg,bg,in_process,visible
1315:bg,bg,in_process,visible
1316:bg,bg,in_process,visible
1317:bg,bg,in_process,visible
1318:bg,bg,in_process,visible
1319:bg,bg,in_process,visible
1320:bg,bg,in_process,visible
1321:bg,bg,in_process,visible
1322:bg,bg,in_process,visible
1323:bg,bg,in_process,visible
1324:bg,bg,in_process,visible
1325:bg,bg,in_process,visible
1326:bg,bg,in_process,visible
1327:bg,bg,in_process,visible
1328:bg,bg,in_process,visible
1329:bg,bg,in_process,visible
1330:bg,bg,in_process,visible
1331:bg,bg,in_process,visible
1332:bg,bg,in_process,visible
1333:bg,bg,in_process,visible
1334:bg,bg,in_process,visible
1335:bg,bg,in_process,visible
1336:bg,bg,in_process,visible
1337:bg,bg,in_process,visible
1338:bg,bg,in_process,visible
1339:bg,bg,in_process,visible
1340:bg,bg,in_process,visible
1341:bg,bg,in_process,visible
1342:bg,bg,in_process,visible
1343:bg,bg,in_process,visible
1344:bg,bg,in_process,visible
1345:bg,bg,in_process,visible
1346:bg,bg,in_process,visible
1347:bg,bg,in_process,visible
1348:bg,bg,in_process,visible
1349:bg,bg,in_process,visible
1350:bg,bg,in_process,visible
1351:bg,bg,in_process,visible
1352:bg,bg,in_process,visible
1353:bg,bg,in_process,visible
1354:bg,bg,in_process,visible
1355:bg,bg,in_process,visible
1356:bg,bg,in_process,visible
1357:bg,bg,in_process,visible
1358:bg,bg,in_process,visible
1359:bg,bg,in_process,visible
1360:bg,bg,in_process,visible
1361:bg,bg,in_process,visible
1362:bg,bg,in_process,visible
1363:bg,bg,in_process,visible
1364:bg,bg,in_process,visible
1365:bg,bg,in_process,visible
1366:bg,bg,in_process,visible
1367:bg,bg,in_process,visible
1368:bg,bg,in_process,visible
1369:bg,bg,in_process,visible
1370:bg,bg,in_process,visible
1371:bg,bg,in_process,visible
1372:bg,bg,in_process,visible
1373:bg,bg,in_process,visible
1374:bg,bg,in_process,visible
1375:bg,bg,in_process,visible
1376:bg,bg,in_process,visible
1377:bg,bg,in_process,visible
1378:bg,bg,in_process,visible
1379:bg,bg,in_process,visible
1380:bg,bg,in_process,visible
1381:bg,bg,in_process,visible
1382:bg,bg,in_process,visible
1383:bg,bg,in_process,visible
1384:bg,bg,in_process,visible
1385:bg,bg,in_process,visible
1386:bg,bg,in_process,visible
1387:bg,bg,in_process,visible
1388:bg,bg,in_process,visible
1389:bg,bg,in_process,visible
1390:bg,bg,in_process,visible
1391:bg,bg,in_process,visible
1392:bg,bg,in_process,visible
1393:bg,bg,in_process,visible
1394:bg,bg,in_process,visible
1395:bg,bg,in_process,visible
1396:bg,bg,in_process,visible
1397:bg,bg,in_process,visible
1398:bg,bg,in_process,visible
1399:bg,bg,in_process,visible
1400:bg,bg,in_process,visible
1401:bg,bg,in_process,visible
1402:bg,bg,in_process,visible
1403:bg,bg,in_process,visible
1404:bg,bg,in_process,visible
1405:bg,bg,in_process,visible
1406:bg,bg,in_process,visible
1407:bg,bg,in_process,visible
1408:bg,bg,in_process,visible
1409:bg,bg,in_process,visible
1410:bg,bg,in_process,visible
1411:bg,bg,in_process,visible
1412:bg,bg,in_process,visible
1413:bg,bg,in_process,visible
1414:bg,bg,in_process,visible
1415:bg,bg,in_process,visible
1416:bg,bg,in_process,visible
1417:bg,bg,in_process,visible
1418:bg,bg,in_process,visible
1419:bg,bg,in_process,visible
1420:bg,bg,in_process,visible
1421:bg,bg,in_process,visible
1422:bg,bg,in_process,visible
1423:bg,bg,in_process,visible
1424:bg,bg,in_process,visible
1425:bg,bg,in_process,visible
1426:bg,bg,in_process,visible
1427:bg,bg,in_process,visible
1428:bg,bg,in_process,visible
1429:bg,bg,in_process,visible
1430:bg,bg,in_process,visible
1431:bg,bg,in_process,visible
1432:bg,bg,in_process,visible
1433:bg,bg,in_process,visible
1434:bg,bg,in_process,visible
1435:bg,bg,in_process,visible
1436:bg,bg,in_process,visible
1437:bg,bg,in_process,visible
1438:bg,bg,in_process,visible
1439:bg,bg,in_process,visible
1440:bg,bg,in_process,visible
1441:bg,bg,in_process,visible
1442:bg,bg,in_process,visible
1443:bg,bg,in_process,visible
1444:bg,bg,in_process,visible
1445:bg,bg,in_process,visible
1446:bg,bg,in_process,visible
1447:bg,bg,in_process,visible
1448:bg,bg,in_process,visible
1449:bg,bg,in_process,visible
1450:bg,bg,in_process,visible
1451:bg,bg,in_process,visible
1452:bg,bg,in_process,visible
1453:bg,bg,in_process,visible
1454:bg,bg,in_process,visible
1455:bg,bg,in_process,visible
1456:bg,bg,in_process,visible
1457:bg,bg,in_process,visible
1458:bg,bg,in_process,visible
1459:bg,bg,in_process,visible
1460:bg,bg,in_process,visible
1461:bg,bg,in_process,visible
1462:bg,bg,in_process,visible
1463:bg,bg,in_process,visible
1464:bg,bg,in_process,visible
1465:bg,bg,in_process,visible
1466:bg,bg,in_process,visible
1467:bg,bg,in_process,visible
1468:bg,bg,in_process,visible
1469:bg,bg,in_process,visible
1470:bg,bg,in_process,visible
1471:bg,bg,in_process,visible
1472:bg,bg,in_process,visible
1473:bg,bg,in_process,visible
1474:bg,bg,in_process,visible
1475:bg,bg,in_process,visible
1476:bg,bg,in_process,visible
1477:bg,bg,in_process,visible
1478:bg,bg,in_process,visible
1479:bg,bg,in_process,visible
1480:bg,bg,in_process,visible
1481:bg,bg,in_process,visible
1482:bg,bg,in_process,visible
1483:bg,bg,in_process,visible
1484:bg,bg,in_process,visible
1485:bg,bg,in_process,visible
1486:bg,bg,in_process,visible
1487:bg,bg,in_process,visible
1488:bg,bg,in_process,visible
1489:bg,bg,in_process,visible
1490:bg,bg,in_process,visible
1491:bg,bg,in_process,visible
1492:bg,bg,in_process,visible
1493:bg,bg,in_process,visible
1494:bg,bg,in_process,visible
1495:bg,bg,in_process,visible
1496:bg,bg,in_process,visible
1497:bg,bg,in_process,visible
1498:bg,bg,in_process,visible
1499:bg,bg,in_process,visible
1500:bg,bg,in_process,visible
1501:bg,bg,in_process,visible
1502:bg,bg,in_process,visible
1503:bg,bg,in_process,visible
1504:bg,bg,in_process,visible
1505:bg,bg,in_process,visible
1506:bg,bg,in_process,visible
1507:bg,bg,in_process,visible
1508:bg,bg,in_process,visible
1509:bg,bg,in_process,visible
1510:bg,bg,in_process,visible
1511:bg,bg,in_process,visible
1512:bg,bg,in_process,visible
1513:bg,bg,in_process,visible
1514:bg,bg,in_process,visible
1515:bg,bg,in_process,visible
1516:bg,bg,in_process,visible
1517:bg,bg,in_process,visible
1518:bg,bg,in_process,visible
1519:bg,bg,in_process,visible
1520:bg,bg,in_process,visible
1521:bg,bg,in_process,visible
1522:bg,bg,in_process,visible
1523:bg,bg,in_process,visible
1524:bg,bg,in_process,visible
1525:bg,bg,in_process,visible
1526:bg,bg,in_process,visible
1527:bg,bg,in_process,visible
1528:bg,bg,in_process,visible
1529:bg,bg,in_process,visible
1530:bg,bg,in_process,visible
1531:bg,bg,in_process,visible
1532:bg,bg,in_process,visible
1533:bg,bg,in_process,visible
1534:bg,bg,in_process,visible
1535:bg,bg,in_process,visible
1536:bg,bg,in_process,visible
1537:bg,bg,in_process,visible
1538:bg,bg,in_process,visible
1539:bg,bg,in_process,visible
1540:bg,bg,in_process,visible
1541:bg,bg,in_process,visible
1542:bg,bg,in_process,visible
1543:bg,bg,in_process,visible
1544:bg,bg,in_process,visible
1545:bg,bg,in_process,visible
1546:bg,bg,in_process,visible
1547:bg,bg,in_process,visible
1548:bg,bg,in_process,visible
1549:bg,bg,in_process,visible
1550:bg,bg,in_process,visible
1551:bg,bg,in_process,visible
1552:bg,bg,in_process,visible
1553:bg,bg,in_process,visible
1554:bg,bg,in_process,visible
1555:bg,bg,in_process,visible
1556:bg,bg,in_process,visible
1557:bg,bg,in_process,visible
1558:bg,bg,in_process,visible
1559:bg,bg,in_process,visible
1560:bg,bg,in_process,visible
1561:bg,bg,in_process,visible
1562:bg,bg,in_process,visible
1563:bg,bg,in_process,visible
1564:bg,bg,in_process,visible
1565:bg,bg,in_process,visible
1566:bg,bg,in_process,visible
1567:bg,bg,in_process,visible
1568:bg,bg,in_process,visible
1569:bg,bg,in_process,visible
1570:bg,bg,in_process,visible
1571:bg,bg,in_process,visible
1572:bg,bg,in_process,visible
1573:bg,bg,in_process,visible
1574:bg,bg,in_process,visible
1575:bg,bg,in_process,visible
1576:bg,bg,in_process,visible
1577:bg,bg,in_process,visible
1578:bg,bg,in_process,visible
1579:bg,bg,in_process,visible
1580:bg,bg,in_process,visible
1581:bg,bg,in_process,visible
1582:bg,bg,in_process,visible
1583:bg,bg,in_process,visible
1584:bg,bg,in_process,visible
1585:bg,bg,in_process,visible
1586:bg,bg,in_process,visible
1587:bg,bg,in_process,visible
1588:bg,bg,in_process,visible
1589:bg,bg,in_process,visible
1590:bg,bg,in_process,visible
1591:bg,bg,in_process,visible
1592:bg,bg,in_process,visible
1593:bg,bg,in_process,visible
1594:bg,bg,in_process,visible
1595:bg,bg,in_process,visible
1596:bg,bg,in_process,visible
1597:bg,bg,in_process,visible
1598:bg,bg,in_process,visible
1599:bg,bg,in_process,visible
1600:bg,bg,in_process,visible
1601:bg,bg,in_process,visible
1602:bg,bg,in_process,visible
1603:bg,bg,in_process,visible
1604:bg,bg,in_process,visible
1605:bg,bg,in_process,visible
1606:bg,bg,in_process,visible
1607:bg,bg,in_process,visible
1608:bg,bg,in_process,visible
1609:bg,bg,in_process,visible
1610:bg,bg,in_process,visible
1611:bg,bg,in_process,visible
1612:bg,bg,in_process,visible
1613:bg,bg,in_process,visible
1614:bg,bg,in_process,visible
1615:bg,bg,in_process,visible
1616:bg,bg,in_process,visible
1617:bg,bg,in_process,visible
1618:bg,bg,in_process,visible
1619:bg,bg,in_process,visible
1620:bg,bg,in_process,visible
1621:bg,bg,in_process,visible
1622:bg,bg,in_process,visible
1623:bg,bg,in_process,visible
1624:bg,bg,in_process,visible
1625:bg,bg,in_process,visible
1626:bg,bg,in_process,visible
1627:bg,bg,in_process,visible
1628:bg,bg,in_process,visible
1629:bg,bg,in_process,visible
1630:bg,bg,in_process,visible
1631:bg,bg,in_process,visible
1632:bg,bg,in_process,visible
1633:bg,bg,in_process,visible
1634:bg,bg,in_process,visible
1635:bg,bg,in_process,visible
1636:bg,bg,in_process,visible
1637:bg,bg,in_process,visible
1638:bg,bg,in_process,visible
1639:bg,bg,in_process,visible
1640:bg,bg,in_process,visible
1641:bg,bg,in_process,visible
1642:bg,bg,in_process,visible
1643:bg,bg,in_process,visible
1644:bg,bg,in_process,visible
1645:bg,bg,in_process,visible
1646:bg,bg,in_process,visible
1647:bg,bg,in_process,visible
1648:bg,bg,in_process,visible
1649:bg,bg,in_process,visible
1650:bg,bg,in_process,visible
1651:bg,bg,in_process,visible
1652:bg,bg,in_process,visible
1653:bg,bg,in_process,visible
1654:bg,bg,in_process,visible
1655:bg,bg,in_process,visible
1656:bg,bg,in_process,visible
1657:bg,bg,in_process,visible
1658:bg,bg,in_process,visible
1659:bg,bg,in_process,visible
1660:bg,bg,in_process,visible
1661:bg,bg,in_process,visible
1662:bg,bg,in_process,visible
1663:bg,bg,in_process,visible
1664:bg,bg,in_process,visible
1665:bg,bg,in_process,visible
1666:bg,bg,in_process,visible
1667:bg,bg,in_process,visible
1668:bg,bg,in_process,visible
1669:bg,bg,in_process,visible
1670:bg,bg,in_process,visible
1671:bg,bg,in_process,visible
1672:bg,bg,in_process,visible
1673:bg,bg,in_process,visible
1674:bg,bg,in_process,visible
1675:bg,bg,in_process,visible
1676:bg,bg,in_process,visible
1677:bg,bg,in_process,visible
1678:bg,bg,in_process,visible
1679:bg,bg,in_process,visible
1680:bg,bg,in_process,visible
1681:bg,bg,in_process,visible
1682:bg,bg,in_process,visible
1683:bg,bg,in_process,visible
1684:bg,bg,in_process,visible
1685:bg,bg,in_process,visible
1686:bg,bg,in_process,visible
1687:bg,bg,in_process,visible
1688:bg,bg,in_process,visible
1689:bg,bg,in_process,visible
1690:bg,bg,in_process,visible
1691:bg,bg,in_process,visible
1692:bg,bg,in_process,visible
1693:bg,bg,in_process,visible
1694:bg,bg,in_process,visible
1695:bg,bg,in_process,visible
1696:bg,bg,in_process,visible
1697:bg,bg,in_process,visible
1698:bg,bg,in_process,visible
1699:bg,bg,in_process,visible
1700:bg,bg,in_process,visible
1701:bg,bg,in_process,visible
1702:bg,bg,in_process,visible
1703:bg,bg,in_process,visible
1704:bg,bg,in_process,visible
1705:bg,bg,in_process,visible
1706:bg,bg,in_process,visible
1707:bg,bg,in_process,visible
1708:bg,bg,in_process,visible
1709:bg,bg,in_process,visible
1710:bg,bg,in_process,visible
1711:bg,bg,in_process,visible
1712:bg,bg,in_process,visible
1713:bg,bg,in_process,visible
1714:bg,bg,in_process,visible
1715:bg,bg,in_process,visible
1716:bg,bg,in_process,visible
1717:switch,01_in_process,in_process,visible
1718:switch,01_in_process,in_process,visible
1719:switch,01_in_process,in_process,visible
1720:switch,01_in_process,in_process,visible
1721:switch,01_in_process,in_process,visible
1722:switch,01_in_process,in_process,visible
1723:switch,01_in_process,in_process,visible
1724:switch,01_in_process,in_process,visible
1725:switch,01_in_process,in_process,visible
1726:switch,01_in_process,in_process,visible
1727:switch,01_in_process,in_process,visible
1728:switch,01_in_process,in_process,visible
