########################################
# Annotation Metadata
########################################

Campaign Name: Aramco switches
Video Name: 30-DEC-25-03:00:50:PM_0.avi (trim 2)

URL (Original): http://192.168.18.33:3000/originals/30-DEC-25-03:00:50:PM_0-6953ae459b7bc2b0b83aff6f.avi
URL (Web): http://192.168.18.33:3000/videos/30-DEC-25-03:00:50:PM_0-6953ae459b7bc2b0b83aff6f.mp4

FPS: 20
Total Frames: 4353

Start Frames: 2177

End Frames: 4353

Total Frames Trimmed Version: 2177

Export Date: 2026-02-09T13:01:07.582Z

########################################
# Annotations (Format: FrameNo:{verb},{noun},{state},{visibility})
########################################

821:switch,01_in_process,in_process,visible
822:switch,01_in_process,in_process,visible
823:switch,01_in_process,in_process,visible
824:switch,01_in_process,in_process,visible
825:switch,01_in_process,in_process,visible
826:switch,01_in_process,in_process,visible
827:switch,01_in_process,in_process,visible
828:switch,01_in_process,in_process,visible
829:switch,01_in_process,in_process,visible
830:switch,01_in_process,in_process,visible
831:switch,01_off,in_process,visible
832:switch,01_off,in_process,visible
833:switch,01_off,in_process,visible
834:switch,01_off,in_process,visible
835:switch,01_off,in_process,visible
836:switch,01_off,in_process,visible
837:switch,01_off,in_process,visible
838:switch,01_off,in_process,visible
839:switch,01_off,in_process,visible
840:switch,01_off,in_process,visible
841:switch,01_off,in_process,visible
842:switch,01_off,in_process,visible
843:switch,01_off,in_process,visible
844:switch,01_off,in_process,visible
845:switch,01_off,in_process,visible
846:switch,01_off,in_process,visible
847:switch,01_off,in_process,visible
848:switch,01_off,in_process,visible
849:switch,01_off,in_process,visible
850:switch,01_off,in_process,visible
851:switch,01_off,in_process,visible
852:switch,01_off,in_process,visible
853:switch,01_off,in_process,visible
854:switch,01_off,in_process,visible
855:switch,01_off,in_process,visible
856:switch,01_off,in_process,visible
857:switch,01_off,in_process,visible
858:switch,01_off,in_process,visible
859:switch,01_off,completed,visible
860:switch,01_off,completed,visible
861:switch,01_off,completed,visible
862:switch,01_off,completed,visible
863:switch,01_off,completed,visible
864:bg,bg,in_process,visible
865:bg,bg,in_process,visible
866:bg,bg,in_process,visible
867:bg,bg,in_process,visible
868:bg,bg,in_process,visible
869:bg,bg,in_process,visible
870:bg,bg,in_process,visible
871:bg,bg,in_process,visible
872:bg,bg,in_process,visible
873:bg,bg,in_process,visible
874:bg,bg,in_process,visible
875:bg,bg,in_process,visible
876:bg,bg,in_process,visible
877:bg,bg,in_process,visible
878:bg,bg,in_process,visible
879:bg,bg,in_process,visible
880:bg,bg,in_process,visible
881:bg,bg,in_process,visible
882:bg,bg,in_process,visible
883:bg,bg,in_process,visible
884:bg,bg,in_process,visible
885:bg,bg,in_process,visible
886:bg,bg,in_process,visible
887:bg,bg,in_process,visible
888:bg,bg,in_process,visible
889:bg,bg,in_process,visible
890:bg,bg,in_process,visible
891:bg,bg,in_process,visible
892:bg,bg,in_process,visible
893:bg,bg,in_process,visible
894:bg,bg,in_process,visible
895:bg,bg,in_process,visible
896:bg,bg,in_process,visible
897:bg,bg,in_process,visible
898:bg,bg,in_process,visible
899:bg,bg,in_process,visible
900:bg,bg,in_process,visible
901:bg,bg,in_process,visible
902:bg,bg,in_process,visible
903:bg,bg,in_process,visible
904:bg,bg,in_process,visible
905:bg,bg,in_process,visible
906:bg,bg,in_process,visible
907:breaker,03_in_process,in_process,not_visible
908:breaker,03_in_process,in_process,not_visible
909:breaker,03_in_process,in_process,not_visible
910:breaker,03_in_process,in_process,not_visible
911:breaker,03_in_process,in_process,not_visible
912:breaker,03_in_process,in_process,not_visible
913:breaker,03_in_process,in_process,not_visible
914:breaker,03_in_process,in_process,not_visible
915:breaker,03_in_process,in_process,not_visible
916:breaker,03_in_process,in_process,not_visible
917:breaker,03_in_process,in_process,not_visible
918:breaker,03_in_process,in_process,not_visible
919:breaker,03_in_process,in_process,not_visible
920:breaker,03_in_process,in_process,not_visible
921:breaker,03_in_process,in_process,not_visible
922:breaker,03_in_process,in_process,not_visible
923:breaker,03_in_process,in_process,not_visible
924:breaker,03_in_process,in_process,not_visible
925:breaker,03_in_process,in_process,not_visible
926:breaker,03_in_process,in_process,not_visible
927:breaker,03_in_process,in_process,not_visible
928:breaker,03_in_process,in_process,not_visible
929:breaker,03_in_process,in_process,not_visible
930:breaker,03_in_process,in_process,not_visible
931:breaker,03_in_process,in_process,not_visible
932:breaker,03_in_process,in_process,not_visible
933:breaker,03_in_process,in_process,not_visible
934:breaker,03_in_process,in_process,not_visible
935:breaker,03_in_process,in_process,not_visible
936:breaker,03_in_process,in_process,not_visible
937:breaker,03_in_process,in_process,not_visible
938:breaker,03_in_process,in_process,not_visible
939:breaker,03_in_process,in_process,not_visible
940:breaker,03_in_process,in_process,not_visible
941:breaker,03_in_process,in_process,not_visible
942:breaker,03_in_process,in_process,not_visible
943:breaker,03_in_process,in_process,not_visible
944:breaker,03_in_process,in_process,not_visible
945:breaker,03_in_process,in_process,not_visible
946:breaker,03_in_process,in_process,visible
947:breaker,03_in_process,in_process,visible
948:breaker,03_in_process,in_process,visible
949:breaker,03_in_process,in_process,visible
950:breaker,03_in_process,in_process,visible
951:breaker,03_in_process,in_process,visible
952:breaker,03_in_process,in_process,visible
953:bg,bg,in_process,visible
954:bg,bg,in_process,visible
955:bg,bg,in_process,visible
956:bg,bg,in_process,visible
957:bg,bg,in_process,visible
958:bg,bg,in_process,visible
959:bg,bg,in_process,visible
960:bg,bg,in_process,visible
961:bg,bg,in_process,visible
962:bg,bg,in_process,visible
963:bg,bg,in_process,visible
964:bg,bg,in_process,visible
965:bg,bg,in_process,visible
966:bg,bg,in_process,visible
967:bg,bg,in_process,visible
968:bg,bg,in_process,visible
969:bg,bg,in_process,visible
970:bg,bg,in_process,visible
971:bg,bg,in_process,visible
972:bg,bg,in_process,visible
973:bg,bg,in_process,visible
974:bg,bg,in_process,visible
975:bg,bg,in_process,visible
976:bg,bg,in_process,visible
977:bg,bg,in_process,visible
978:bg,bg,in_process,visible
979:bg,bg,in_process,visible
980:bg,bg,in_process,visible
981:bg,bg,in_process,visible
982:bg,bg,in_process,visible
983:bg,bg,in_process,visible
984:bg,bg,in_process,visible
985:bg,bg,in_process,visible
986:bg,bg,in_process,visible
987:bg,bg,in_process,visible
988:bg,bg,in_process,visible
989:bg,bg,in_process,visible
990:bg,bg,in_process,visible
991:bg,bg,in_process,visible
992:bg,bg,in_process,visible
993:bg,bg,in_process,visible
994:bg,bg,in_process,visible
995:bg,bg,in_process,visible
996:bg,bg,in_process,visible
997:bg,bg,in_process,visible
998:bg,bg,in_process,visible
999:bg,bg,in_process,visible
1000:bg,bg,in_process,visible
1001:bg,bg,in_process,visible
1002:bg,bg,in_process,visible
1003:bg,bg,in_process,visible
1004:bg,bg,in_process,visible
1005:bg,bg,in_process,visible
1006:bg,bg,in_process,visible
1007:bg,bg,in_process,visible
1008:bg,bg,in_process,visible
1009:bg,bg,in_process,visible
1010:bg,bg,in_process,visible
1011:bg,bg,in_process,visible
1012:bg,bg,in_process,visible
1013:bg,bg,in_process,visible
1014:bg,bg,in_process,visible
1015:bg,bg,in_process,visible
1016:bg,bg,in_process,visible
1017:bg,bg,in_process,visible
1018:bg,bg,in_process,visible
1019:bg,bg,in_process,visible
1020:bg,bg,in_process,visible
1021:bg,bg,in_process,visible
1022:bg,bg,in_process,visible
1023:bg,bg,in_process,visible
1024:bg,bg,in_process,visible
1025:bg,bg,in_process,visible
1026:bg,bg,in_process,visible
1027:bg,bg,in_process,visible
1028:bg,bg,in_process,visible
1029:bg,bg,in_process,visible
1030:bg,bg,in_process,visible
1031:bg,bg,in_process,visible
1032:bg,bg,in_process,visible
1033:bg,bg,in_process,visible
1034:bg,bg,in_process,visible
1035:bg,bg,in_process,visible
1036:bg,bg,in_process,visible
1037:bg,bg,in_process,visible
1038:bg,bg,in_process,visible
1039:switch,02_in_process,in_process,visible
1040:switch,02_in_process,in_process,visible
1041:switch,02_in_process,in_process,visible
1042:switch,02_in_process,in_process,visible
1043:switch,02_in_process,in_process,visible
1044:switch,02_in_process,in_process,visible
1045:switch,02_in_process,in_process,visible
1046:switch,02_in_process,in_process,visible
1047:switch,02_in_process,in_process,visible
1048:switch,02_in_process,in_process,visible
1049:switch,02_in_process,in_process,visible
1050:switch,02_in_process,in_process,visible
1051:switch,02_in_process,in_process,visible
1052:switch,02_in_process,in_process,visible
1053:switch,02_in_process,in_process,visible
1054:switch,02_in_process,in_process,visible
1055:switch,02_in_process,in_process,visible
1056:switch,02_in_process,in_process,visible
1057:switch,02_in_process,in_process,visible
1058:switch,02_in_process,in_process,visible
1059:switch,02_in_process,in_process,visible
1060:switch,02_in_process,in_process,visible
1061:switch,02_in_process,in_process,visible
1062:switch,02_in_process,in_process,visible
1063:switch,02_in_process,in_process,visible
1064:switch,02_in_process,in_process,visible
1065:switch,02_in_process,in_process,visible
1066:switch,02_in_process,in_process,visible
1067:switch,02_in_process,in_process,visible
1068:switch,02_in_process,in_process,visible
1069:switch,02_in_process,in_process,visible
1070:switch,02_in_process,in_process,visible
1071:switch,02_in_process,in_process,visible
1072:switch,02_in_process,in_process,visible
1073:switch,02_in_process,in_process,visible
1074:switch,02_in_process,in_process,visible
1075:switch,02_in_process,in_process,visible
1076:switch,02_in_process,in_process,visible
1077:switch,02_in_process,in_process,visible
1078:switch,02_in_process,in_process,visible
1079:switch,02_in_process,in_process,visible
1080:switch,02_in_process,in_process,visible
1081:switch,02_in_process,in_process,visible
1082:switch,02_in_process,in_process,visible
1083:switch,02_in_process,in_process,visible
1084:switch,02_in_process,in_process,visible
1085:switch,02_in_process,in_process,visible
1086:switch,02_in_process,in_process,visible
1087:switch,02_in_process,in_process,visible
1088:switch,02_in_process,in_process,visible
1089:switch,02_in_process,in_process,visible
1090:switch,02_in_process,in_process,visible
1091:switch,02_off,in_process,visible
1092:switch,02_off,in_process,visible
1093:switch,02_off,in_process,visible
1094:switch,02_off,in_process,visible
1095:switch,02_off,in_process,visible
1096:switch,02_off,in_process,visible
1097:switch,02_off,in_process,visible
1098:switch,02_off,in_process,visible
1099:switch,02_off,in_process,visible
1100:switch,02_off,in_process,visible
1101:switch,02_off,in_process,visible
1102:switch,02_off,completed,visible
1103:switch,02_off,completed,visible
1104:switch,02_off,completed,visible
1105:switch,02_off,completed,visible
1106:switch,02_off,completed,visible
1107:bg,bg,in_process,visible
1108:bg,bg,in_process,visible
1109:bg,bg,in_process,visible
1110:bg,bg,in_process,visible
1111:bg,bg,in_process,visible
1112:bg,bg,in_process,visible
1113:bg,bg,in_process,visible
1114:bg,bg,in_process,visible
1115:bg,bg,in_process,visible
1116:bg,bg,in_process,visible
1117:bg,bg,in_process,visible
1118:bg,bg,in_process,visible
1119:bg,bg,in_process,visible
1120:bg,bg,in_process,visible
1121:bg,bg,in_process,visible
1122:bg,bg,in_process,visible
1123:bg,bg,in_process,visible
1124:bg,bg,in_process,visible
1125:bg,bg,in_process,visible
1126:bg,bg,in_process,visible
1127:bg,bg,in_process,visible
1128:bg,bg,in_process,visible
1129:bg,bg,in_process,visible
1130:bg,bg,in_process,visible
1131:bg,bg,in_process,visible
1132:bg,bg,in_process,visible
1133:bg,bg,in_process,visible
1134:bg,bg,in_process,visible
1135:bg,bg,in_process,visible
1136:bg,bg,in_process,visible
1137:bg,bg,in_process,visible
1138:bg,bg,in_process,visible
1139:bg,bg,in_process,visible
1140:bg,bg,in_process,visible
1141:bg,bg,in_process,visible
1142:bg,bg,in_process,visible
1143:bg,bg,in_process,visible
1144:bg,bg,in_process,visible
1145:bg,bg,in_process,visible
1146:bg,bg,in_process,visible
1147:bg,bg,in_process,visible
1148:bg,bg,in_process,visible
1149:bg,bg,in_process,visible
1150:bg,bg,in_process,visible
1151:bg,bg,in_process,visible
1152:bg,bg,in_process,visible
1153:bg,bg,in_process,visible
1154:bg,bg,in_process,visible
1155:bg,bg,in_process,visible
1156:bg,bg,in_process,visible
1157:bg,bg,in_process,visible
1158:bg,bg,in_process,visible
1159:bg,bg,in_process,visible
1160:bg,bg,in_process,visible
1161:bg,bg,in_process,visible
1162:bg,bg,in_process,visible
1163:bg,bg,in_process,visible
1164:bg,bg,in_process,visible
1165:bg,bg,in_process,visible
1166:bg,bg,in_process,visible
1167:bg,bg,in_process,visible
1168:bg,bg,in_process,visible
1169:bg,bg,in_process,visible
1170:bg,bg,in_process,visible
1171:bg,bg,in_process,visible
1172:bg,bg,in_process,visible
1173:bg,bg,in_process,visible
1174:bg,bg,in_process,visible
1175:bg,bg,in_process,visible
1176:bg,bg,in_process,visible
1177:bg,bg,in_process,visible
1178:bg,bg,in_process,visible
1179:bg,bg,in_process,visible
1180:bg,bg,in_process,visible
1181:bg,bg,in_process,visible
1182:bg,bg,in_process,visible
1183:bg,bg,in_process,visible
1184:bg,bg,in_process,visible
1185:bg,bg,in_process,visible
1186:bg,bg,in_process,visible
1187:bg,bg,in_process,visible
1188:bg,bg,in_process,visible
1189:bg,bg,in_process,visible
1190:bg,bg,in_process,visible
1191:bg,bg,in_process,visible
1192:bg,bg,in_process,visible
1193:bg,bg,in_process,visible
1194:bg,bg,in_process,visible
1195:bg,bg,in_process,visible
1196:bg,bg,in_process,visible
1197:bg,bg,in_process,visible
1198:bg,bg,in_process,visible
1199:bg,bg,in_process,visible
1200:bg,bg,in_process,visible
1201:bg,bg,in_process,visible
1202:bg,bg,in_process,visible
1203:bg,bg,in_process,visible
1204:bg,bg,in_process,visible
1205:bg,bg,in_process,visible
1206:bg,bg,in_process,visible
1207:bg,bg,in_process,visible
1208:bg,bg,in_process,visible
1209:bg,bg,in_process,visible
1210:bg,bg,in_process,visible
1211:bg,bg,in_process,visible
1212:bg,bg,in_process,visible
1213:bg,bg,in_process,visible
1214:bg,bg,in_process,visible
1215:bg,bg,in_process,visible
1216:bg,bg,in_process,visible
1217:bg,bg,in_process,visible
1218:bg,bg,in_process,visible
1219:bg,bg,in_process,visible
1220:bg,bg,in_process,visible
1221:bg,bg,in_process,visible
1222:bg,bg,in_process,visible
1223:bg,bg,in_process,visible
1224:bg,bg,in_process,visible
1225:bg,bg,in_process,visible
1226:bg,bg,in_process,visible
1227:bg,bg,in_process,visible
1228:bg,bg,in_process,visible
1229:bg,bg,in_process,visible
1230:bg,bg,in_process,visible
1231:bg,bg,in_process,visible
1232:bg,bg,in_process,visible
1233:bg,bg,in_process,visible
1234:bg,bg,in_process,visible
1235:bg,bg,in_process,visible
1236:bg,bg,in_process,visible
1237:bg,bg,in_process,visible
1238:bg,bg,in_process,visible
1239:bg,bg,in_process,visible
1240:bg,bg,in_process,visible
1241:bg,bg,in_process,visible
1242:bg,bg,in_process,visible
1243:bg,bg,in_process,visible
1244:bg,bg,in_process,visible
1245:bg,bg,in_process,visible
1246:bg,bg,in_process,visible
1247:bg,bg,in_process,visible
1248:bg,bg,in_process,visible
1249:bg,bg,in_process,visible
1250:bg,bg,in_process,visible
1251:bg,bg,in_process,visible
1252:bg,bg,in_process,visible
1253:bg,bg,in_process,visible
1254:bg,bg,in_process,visible
1255:bg,bg,in_process,visible
1256:bg,bg,in_process,visible
1257:bg,bg,in_process,visible
1258:bg,bg,in_process,visible
1259:bg,bg,in_process,visible
1260:bg,bg,in_process,visible
1261:bg,bg,in_process,visible
1262:bg,bg,in_process,visible
1263:bg,bg,in_process,visible
1264:bg,bg,in_process,visible
1265:bg,bg,in_process,visible
1266:bg,bg,in_process,visible
1267:bg,bg,in_process,visible
1268:bg,bg,in_process,visible
1269:bg,bg,in_process,visible
1270:bg,bg,in_process,visible
1271:bg,bg,in_process,visible
1272:bg,bg,in_process,visible
1273:bg,bg,in_process,visible
1274:bg,bg,in_process,visible
1275:bg,bg,in_process,visible
1276:bg,bg,in_process,visible
1277:bg,bg,in_process,visible
1278:bg,bg,in_process,visible
1279:bg,bg,in_process,visible
1280:bg,bg,in_process,visible
1281:bg,bg,in_process,visible
1282:bg,bg,in_process,visible
1283:bg,bg,in_process,visible
1284:bg,bg,in_process,visible
1285:bg,bg,in_process,visible
1286:bg,bg,in_process,visible
1287:bg,bg,in_process,visible
1288:bg,bg,in_process,visible
1289:bg,bg,in_process,visible
1290:bg,bg,in_process,visible
1291:bg,bg,in_process,visible
1292:bg,bg,in_process,visible
1293:bg,bg,in_process,visible
1294:bg,bg,in_process,visible
1295:bg,bg,in_process,visible
1296:bg,bg,in_process,visible
1297:bg,bg,in_process,visible
1298:bg,bg,in_process,visible
1299:bg,bg,in_process,visible
1300:bg,bg,in_process,visible
1301:bg,bg,in_process,visible
1302:bg,bg,in_process,visible
1303:bg,bg,in_process,visible
1304:bg,bg,in_process,visible
1305:bg,bg,in_process,visible
1306:bg,bg,in_process,visible
1307:bg,bg,in_process,visible
1308:bg,bg,in_process,visible
1309:bg,bg,in_process,visible
1310:bg,bg,in_process,visible
1311:bg,bg,in_process,visible
1312:bg,bg,in_process,visible
1313:bg,bg,in_process,visible
1314:bg,bg,in_process,visible
1315:bg,bg,in_process,visible
1316:bg,bg,in_process,visible
1317:bg,bg,in_process,visible
1318:bg,bg,in_process,visible
1319:bg,bg,in_process,visible
1320:bg,bg,in_process,visible
1321:bg,bg,in_process,visible
1322:bg,bg,in_process,visible
1323:bg,bg,in_process,visible
1324:bg,bg,in_process,visible
1325:bg,bg,in_process,visible
1326:bg,bg,in_process,visible
1327:bg,bg,in_process,visible
1328:bg,bg,in_process,visible
1329:bg,bg,in_process,visible
1330:bg,bg,in_process,visible
1331:bg,bg,in_process,visible
1332:bg,bg,in_process,visible
1333:bg,bg,in_process,visible
1334:bg,bg,in_process,visible
1335:bg,bg,in_process,visible
1336:bg,bg,in_process,visible
1337:bg,bg,in_process,visible
1338:bg,bg,in_process,visible
1339:bg,bg,in_process,visible
1340:bg,bg,in_process,visible
1341:bg,bg,in_process,visible
1342:bg,bg,in_process,visible
1343:bg,bg,in_process,visible
1344:bg,bg,in_process,visible
1345:bg,bg,in_process,visible
1346:bg,bg,in_process,visible
1347:bg,bg,in_process,visible
1348:bg,bg,in_process,visible
1349:bg,bg,in_process,visible
1350:bg,bg,in_process,visible
1351:bg,bg,in_process,visible
1352:bg,bg,in_process,visible
1353:bg,bg,in_process,visible
1354:bg,bg,in_process,visible
1355:bg,bg,in_process,visible
1356:bg,bg,in_process,visible
1357:bg,bg,in_process,visible
1358:bg,bg,in_process,visible
1359:bg,bg,in_process,visible
1360:bg,bg,in_process,visible
1361:bg,bg,in_process,visible
1362:bg,bg,in_process,visible
1363:bg,bg,in_process,visible
1364:bg,bg,in_process,visible
1365:bg,bg,in_process,visible
1366:bg,bg,in_process,visible
1367:bg,bg,in_process,visible
1368:bg,bg,in_process,visible
1369:bg,bg,in_process,visible
1370:bg,bg,in_process,visible
1371:bg,bg,in_process,visible
1372:bg,bg,in_process,visible
1373:bg,bg,in_process,visible
1374:bg,bg,in_process,visible
1375:bg,bg,in_process,visible
1376:bg,bg,in_process,visible
1377:bg,bg,in_process,visible
1378:bg,bg,in_process,visible
1379:bg,bg,in_process,visible
1380:bg,bg,in_process,visible
1381:bg,bg,in_process,visible
1382:bg,bg,in_process,visible
1383:bg,bg,in_process,visible
1384:bg,bg,in_process,visible
1385:bg,bg,in_process,visible
1386:bg,bg,in_process,visible
1387:bg,bg,in_process,visible
1388:bg,bg,in_process,visible
1389:bg,bg,in_process,visible
1390:bg,bg,in_process,visible
1391:bg,bg,in_process,visible
1392:bg,bg,in_process,visible
1393:bg,bg,in_process,visible
1394:bg,bg,in_process,visible
1395:bg,bg,in_process,visible
1396:bg,bg,in_process,visible
1397:bg,bg,in_process,visible
1398:bg,bg,in_process,visible
1399:bg,bg,in_process,visible
1400:bg,bg,in_process,visible
1401:bg,bg,in_process,visible
1402:bg,bg,in_process,visible
1403:bg,bg,in_process,visible
1404:bg,bg,in_process,visible
1405:bg,bg,in_process,visible
1406:bg,bg,in_process,visible
1407:bg,bg,in_process,visible
1408:bg,bg,in_process,visible
1409:bg,bg,in_process,visible
1410:bg,bg,in_process,visible
1411:bg,bg,in_process,visible
1412:bg,bg,in_process,visible
1413:bg,bg,in_process,visible
1414:bg,bg,in_process,visible
1415:bg,bg,in_process,visible
1416:bg,bg,in_process,visible
1417:bg,bg,in_process,visible
1418:bg,bg,in_process,visible
1419:bg,bg,in_process,visible
1420:bg,bg,in_process,visible
1421:bg,bg,in_process,visible
1422:bg,bg,in_process,visible
1423:bg,bg,in_process,visible
1424:bg,bg,in_process,visible
1425:bg,bg,in_process,visible
1426:bg,bg,in_process,visible
1427:bg,bg,in_process,visible
1428:bg,bg,in_process,visible
1429:bg,bg,in_process,visible
1430:bg,bg,in_process,visible
1431:bg,bg,in_process,visible
1432:bg,bg,in_process,visible
1433:bg,bg,in_process,visible
1434:bg,bg,in_process,visible
1435:bg,bg,in_process,visible
1436:bg,bg,in_process,visible
1437:bg,bg,in_process,visible
1438:bg,bg,in_process,visible
1439:bg,bg,in_process,visible
1440:bg,bg,in_process,visible
1441:bg,bg,in_process,visible
1442:bg,bg,in_process,visible
1443:bg,bg,in_process,visible
1444:bg,bg,in_process,visible
1445:bg,bg,in_process,visible
1446:bg,bg,in_process,visible
1447:bg,bg,in_process,visible
1448:bg,bg,in_process,visible
1449:bg,bg,in_process,visible
1450:bg,bg,in_process,visible
1451:bg,bg,in_process,visible
1452:bg,bg,in_process,visible
1453:bg,bg,in_process,visible
1454:bg,bg,in_process,visible
1455:bg,bg,in_process,visible
1456:bg,bg,in_process,visible
1457:bg,bg,in_process,visible
1458:bg,bg,in_process,visible
1459:bg,bg,in_process,visible
1460:bg,bg,in_process,visible
1461:bg,bg,in_process,visible
1462:bg,bg,in_process,visible
1463:bg,bg,in_process,visible
1464:bg,bg,in_process,visible
1465:bg,bg,in_process,visible
1466:bg,bg,in_process,visible
1467:bg,bg,in_process,visible
1468:bg,bg,in_process,visible
1469:bg,bg,in_process,visible
1470:bg,bg,in_process,visible
1471:bg,bg,in_process,visible
1472:bg,bg,in_process,visible
1473:bg,bg,in_process,visible
1474:bg,bg,in_process,visible
1475:bg,bg,in_process,visible
1476:bg,bg,in_process,visible
1477:bg,bg,in_process,visible
1478:bg,bg,in_process,visible
1479:bg,bg,in_process,visible
1480:bg,bg,in_process,visible
1481:bg,bg,in_process,visible
1482:bg,bg,in_process,visible
1483:bg,bg,in_process,visible
1484:bg,bg,in_process,visible
1485:bg,bg,in_process,visible
1486:bg,bg,in_process,visible
1487:bg,bg,in_process,visible
1488:bg,bg,in_process,visible
1489:bg,bg,in_process,visible
1490:bg,bg,in_process,visible
1491:bg,bg,in_process,visible
1492:bg,bg,in_process,visible
1493:bg,bg,in_process,visible
1494:bg,bg,in_process,visible
1495:bg,bg,in_process,visible
1496:bg,bg,in_process,visible
1497:bg,bg,in_process,visible
1498:bg,bg,in_process,visible
1499:bg,bg,in_process,visible
1500:bg,bg,in_process,visible
1501:bg,bg,in_process,visible
1502:bg,bg,in_process,visible
1503:bg,bg,in_process,visible
1504:bg,bg,in_process,visible
1505:bg,bg,in_process,visible
1506:bg,bg,in_process,visible
1507:bg,bg,in_process,visible
1508:bg,bg,in_process,visible
1509:bg,bg,in_process,visible
1510:bg,bg,in_process,visible
1511:bg,bg,in_process,visible
1512:bg,bg,in_process,visible
1513:bg,bg,in_process,visible
1514:bg,bg,in_process,visible
1515:bg,bg,in_process,visible
1516:bg,bg,in_process,visible
1517:bg,bg,in_process,visible
1518:bg,bg,in_process,visible
1519:bg,bg,in_process,visible
1520:bg,bg,in_process,visible
1521:bg,bg,in_process,visible
1522:bg,bg,in_process,visible
1523:bg,bg,in_process,visible
1524:bg,bg,in_process,visible
1525:bg,bg,in_process,visible
1526:bg,bg,in_process,visible
1527:bg,bg,in_process,visible
1528:bg,bg,in_process,visible
1529:bg,bg,in_process,visible
1530:bg,bg,in_process,visible
1531:bg,bg,in_process,visible
1532:bg,bg,in_process,visible
1533:bg,bg,in_process,visible
1534:breaker,01_in_process,in_process,visible
1535:breaker,01_in_process,in_process,visible
1536:breaker,01_in_process,in_process,visible
1537:breaker,01_in_process,in_process,visible
1538:breaker,01_in_process,in_process,visible
1539:breaker,01_in_process,in_process,visible
1540:breaker,01_in_process,in_process,visible
1541:breaker,01_in_process,in_process,visible
1542:breaker,01_in_process,in_process,visible
1543:breaker,01_in_process,in_process,visible
1544:breaker,01_in_process,in_process,visible
1545:breaker,01_in_process,in_process,visible
1546:breaker,01_in_process,in_process,visible
1547:breaker,01_in_process,in_process,visible
1548:breaker,01_in_process,in_process,visible
1549:bg,bg,in_process,visible
1550:bg,bg,in_process,visible
1551:bg,bg,in_process,visible
1552:bg,bg,in_process,visible
1553:bg,bg,in_process,visible
1554:bg,bg,in_process,visible
1555:bg,bg,in_process,visible
1556:bg,bg,in_process,visible
1557:bg,bg,in_process,visible
1558:bg,bg,in_process,visible
1559:bg,bg,in_process,visible
1560:bg,bg,in_process,visible
1561:bg,bg,in_process,visible
1562:bg,bg,in_process,visible
1563:bg,bg,in_process,visible
1564:bg,bg,in_process,visible
1565:breaker,01_in_process,in_process,visible
1566:breaker,01_in_process,in_process,visible
1567:breaker,01_in_process,in_process,visible
1568:breaker,01_in_process,in_process,visible
1569:breaker,01_in_process,in_process,visible
1570:breaker,01_in_process,in_process,visible
1571:breaker,01_in_process,in_process,visible
1572:breaker,01_in_process,in_process,visible
1573:breaker,01_in_process,in_process,visible
1574:breaker,01_in_process,in_process,visible
1575:breaker,01_in_process,in_process,visible
1576:breaker,01_in_process,in_process,visible
1577:breaker,01_in_process,in_process,visible
1578:breaker,01_in_process,in_process,visible
1579:breaker,01_in_process,in_process,visible
1580:breaker,01_in_process,in_process,visible
1581:breaker,01_in_process,in_process,visible
1582:breaker,01_in_process,in_process,visible
1583:breaker,01_in_process,in_process,visible
1584:breaker,01_in_process,in_process,visible
1585:breaker,01_in_process,in_process,visible
1586:breaker,01_in_process,in_process,visible
1587:breaker,01_in_process,in_process,visible
1588:breaker,01_in_process,in_process,visible
1589:breaker,01_in_process,in_process,visible
1590:breaker,01_in_process,in_process,visible
1591:breaker,01_in_process,in_process,visible
1592:break,01_on,in_process,visible
1593:break,01_on,in_process,visible
1594:break,01_on,in_process,visible
1595:break,01_on,in_process,visible
1596:break,01_on,in_process,visible
1597:break,01_on,in_process,visible
1598:break,01_on,in_process,visible
1599:break,01_on,in_process,visible
1600:break,01_on,in_process,visible
1601:break,01_on,in_process,visible
1602:break,01_on,in_process,visible
1603:break,01_on,in_process,visible
1604:break,01_on,in_process,visible
1605:break,01_on,in_process,visible
1606:break,01_on,completed,visible
1607:break,01_on,completed,visible
1608:break,01_on,completed,visible
1609:break,01_on,completed,visible
1610:break,01_on,completed,visible
1611:bg,bg,in_process,visible
1612:bg,bg,in_process,visible
1613:bg,bg,in_process,visible
1614:bg,bg,in_process,visible
1615:bg,bg,in_process,visible
1616:bg,bg,in_process,visible
1617:bg,bg,in_process,visible
1618:bg,bg,in_process,visible
1619:bg,bg,in_process,visible
1620:bg,bg,in_process,visible
1621:bg,bg,in_process,visible
1622:bg,bg,in_process,visible
1623:bg,bg,in_process,visible
1624:bg,bg,in_process,visible
1625:bg,bg,in_process,visible
1626:bg,bg,in_process,visible
1627:bg,bg,in_process,visible
1628:bg,bg,in_process,visible
1629:bg,bg,in_process,visible
1630:bg,bg,in_process,visible
1631:bg,bg,in_process,visible
1632:bg,bg,in_process,visible
1633:bg,bg,in_process,visible
1634:bg,bg,in_process,visible
1635:bg,bg,in_process,visible
1636:bg,bg,in_process,visible
1637:bg,bg,in_process,visible
1638:bg,bg,in_process,visible
1639:bg,bg,in_process,visible
1640:bg,bg,in_process,visible
1641:bg,bg,in_process,visible
1642:bg,bg,in_process,visible
1643:bg,bg,in_process,visible
1644:bg,bg,in_process,visible
1645:bg,bg,in_process,visible
1646:bg,bg,in_process,visible
